epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1177.34,0.78983,0.58083,1.03733,0.9453,0.99232,0.9773,0.82404,0.62862,0.47002,0.94296,0.0008045,0.0008045,0.0008045
182,1184.21,0.78658,0.52921,1.02176,0.9453,0.99232,0.9773,0.82404,0.62862,0.47002,0.94296,0.000802025,0.000802025,0.000802025
183,1190.43,0.76546,0.53009,1.02465,0.95211,0.99416,0.98113,0.81195,0.68829,0.46454,0.96945,0.00079955,0.00079955,0.00079955
184,1196.93,0.77725,0.56435,1.02799,0.95891,0.98927,0.98007,0.81005,0.69503,0.45991,0.96779,0.000797075,0.000797075,0.000797075
185,1203,0.79589,0.58129,1.02437,0.94456,0.99613,0.96866,0.79319,0.68324,0.48322,0.966,0.0007946,0.0007946,0.0007946
186,1209.92,0.81269,0.56151,1.03876,0.94456,0.99613,0.96866,0.79319,0.68324,0.48322,0.966,0.000792125,0.000792125,0.000792125
187,1215.86,0.74202,0.52149,0.99839,0.98319,0.98078,0.99393,0.78133,0.82704,0.4308,1.03331,0.00078965,0.00078965,0.00078965
188,1222.51,0.82211,0.60618,1.04174,0.9806,0.97338,0.99144,0.75071,0.91057,0.45157,1.07701,0.000787175,0.000787175,0.000787175
189,1228.66,0.78518,0.57541,1.04731,0.9858,0.99523,0.99455,0.78756,0.78038,0.41484,1.01484,0.0007847,0.0007847,0.0007847
190,1234.97,0.77645,0.55886,1.01814,0.98243,0.9962,0.99455,0.8241,0.6699,0.41027,0.96691,0.000782225,0.000782225,0.000782225
191,1241.54,0.73562,0.52429,1.01472,0.98243,0.9962,0.99455,0.8241,0.6699,0.41027,0.96691,0.00077975,0.00077975,0.00077975
192,1247.9,0.73984,0.57733,1.00713,0.98636,0.99598,0.99484,0.82127,0.6766,0.39573,0.97259,0.000777275,0.000777275,0.000777275
193,1254.39,0.78646,0.53873,1.02631,0.97142,0.97433,0.99128,0.80603,0.73281,0.40524,0.9979,0.0007748,0.0007748,0.0007748
194,1260.7,0.77585,0.55941,1.02004,0.97144,0.95789,0.98296,0.77248,0.8341,0.45259,1.04003,0.000772325,0.000772325,0.000772325
195,1267.1,0.76265,0.5652,0.98413,0.97144,0.95789,0.98296,0.77248,0.8341,0.45259,1.04003,0.00076985,0.00076985,0.00076985
196,1273.85,0.75021,0.52305,1.00579,0.97158,0.95789,0.98415,0.76847,0.85248,0.45393,1.04375,0.000767375,0.000767375,0.000767375
197,1280.81,0.7652,0.55016,1.00853,0.9781,0.9747,0.9892,0.80736,0.72502,0.39553,0.97907,0.0007649,0.0007649,0.0007649
198,1287.23,0.77306,0.56377,1.01099,0.95814,0.99583,0.97841,0.80657,0.64722,0.40059,0.94751,0.000762425,0.000762425,0.000762425
199,1293.78,0.7345,0.51366,0.99365,0.95814,0.99583,0.97841,0.80657,0.64722,0.40059,0.94751,0.00075995,0.00075995,0.00075995
200,1299.89,0.74239,0.5292,1.00063,0.94039,0.99698,0.97767,0.78696,0.72789,0.42835,0.98024,0.000757475,0.000757475,0.000757475
201,1306.55,0.7373,0.53912,1.01587,0.95626,0.96542,0.97977,0.80256,0.6866,0.43497,0.96872,0.000755,0.000755,0.000755
202,1313.1,0.72891,0.51377,0.98787,0.9786,0.9439,0.98768,0.83334,0.6213,0.41214,0.95638,0.000752525,0.000752525,0.000752525
203,1319.85,0.766,0.54603,1.02301,0.9829,0.97983,0.99466,0.84325,0.62287,0.38919,0.94787,0.00075005,0.00075005,0.00075005
204,1326.06,0.72411,0.51991,1.00839,0.9829,0.97983,0.99466,0.84325,0.62287,0.38919,0.94787,0.000747575,0.000747575,0.000747575
205,1332.38,0.72684,0.51873,1.0105,0.98244,0.98704,0.99492,0.83727,0.62928,0.38411,0.95,0.0007451,0.0007451,0.0007451
206,1339.19,0.71167,0.5079,0.96906,0.98124,0.99346,0.99461,0.84313,0.62735,0.38767,0.94529,0.000742625,0.000742625,0.000742625
207,1346.42,0.70197,0.49498,1.01053,0.97716,0.99428,0.99234,0.84115,0.60436,0.38551,0.93282,0.00074015,0.00074015,0.00074015
208,1353.09,0.68983,0.5016,0.96794,0.97716,0.99428,0.99234,0.84115,0.60436,0.38551,0.93282,0.000737675,0.000737675,0.000737675
209,1359.71,0.711,0.57114,1.00645,0.98694,0.99351,0.99311,0.853,0.58308,0.37425,0.92776,0.0007352,0.0007352,0.0007352
210,1366.34,0.69696,0.50488,0.97783,0.98793,0.9937,0.995,0.8468,0.61169,0.37555,0.93808,0.000732725,0.000732725,0.000732725
211,1372.97,0.73542,0.51471,0.99189,0.98874,0.99859,0.99496,0.82567,0.66978,0.37951,0.97204,0.00073025,0.00073025,0.00073025
212,1379.52,0.75547,0.53204,0.99919,0.98874,0.99859,0.99496,0.82567,0.66978,0.37951,0.97204,0.000727775,0.000727775,0.000727775
213,1386.01,0.68442,0.47785,0.97059,0.98383,0.99352,0.99456,0.84921,0.57777,0.38253,0.93268,0.0007253,0.0007253,0.0007253
214,1392.13,0.71404,0.52733,0.99343,0.96478,0.98871,0.9881,0.83829,0.5843,0.42317,0.9323,0.000722825,0.000722825,0.000722825
215,1398.35,0.70501,0.4836,0.98295,0.97676,0.97689,0.98986,0.82557,0.63805,0.43646,0.95929,0.00072035,0.00072035,0.00072035
216,1405.15,0.71169,0.51824,0.98416,0.96331,0.9856,0.98584,0.8073,0.68518,0.44349,0.96224,0.000717875,0.000717875,0.000717875
217,1411.86,0.72733,0.53182,1.016,0.96331,0.9856,0.98584,0.8073,0.68518,0.44349,0.96224,0.0007154,0.0007154,0.0007154
218,1418.38,0.67017,0.49341,0.98115,0.94778,0.96528,0.97486,0.79249,0.68295,0.47498,0.95915,0.000712925,0.000712925,0.000712925
219,1424.71,0.70626,0.47859,1.00005,0.95641,0.98184,0.98314,0.827,0.61556,0.42524,0.93744,0.00071045,0.00071045,0.00071045
220,1431.04,0.70204,0.50929,0.97233,0.98671,0.99377,0.99475,0.84518,0.59388,0.37128,0.93065,0.000707975,0.000707975,0.000707975
221,1437.16,0.68399,0.51468,0.98443,0.98671,0.99377,0.99475,0.84518,0.59388,0.37128,0.93065,0.0007055,0.0007055,0.0007055
222,1443.46,0.7161,0.50395,0.98577,0.98645,0.99476,0.99484,0.8465,0.60118,0.36759,0.93978,0.000703025,0.000703025,0.000703025
223,1449.53,0.71064,0.51601,0.99458,0.98509,0.98971,0.99468,0.85651,0.5898,0.36355,0.94064,0.00070055,0.00070055,0.00070055
224,1455.74,0.68011,0.46087,0.97669,0.98154,0.98668,0.99472,0.85736,0.58713,0.3698,0.94121,0.000698075,0.000698075,0.000698075
225,1462.4,0.73017,0.5496,1.0129,0.98154,0.98668,0.99472,0.85736,0.58713,0.3698,0.94121,0.0006956,0.0006956,0.0006956
226,1468.92,0.73033,0.49543,1.01405,0.97946,0.99367,0.99471,0.85025,0.62275,0.37734,0.9435,0.000693125,0.000693125,0.000693125
227,1475.39,0.70221,0.4674,0.98691,0.9853,0.99583,0.99459,0.84308,0.62622,0.37726,0.93851,0.00069065,0.00069065,0.00069065
228,1481.87,0.71126,0.49841,0.99112,0.98521,0.99332,0.99456,0.84809,0.60663,0.37553,0.93106,0.000688175,0.000688175,0.000688175
229,1488.66,0.72658,0.52976,1.0065,0.98916,0.99312,0.9948,0.85611,0.59834,0.37275,0.93418,0.0006857,0.0006857,0.0006857
230,1495.19,0.72226,0.52648,0.991,0.98916,0.99312,0.9948,0.85611,0.59834,0.37275,0.93418,0.000683225,0.000683225,0.000683225
231,1501.44,0.6905,0.51219,0.97593,0.98931,0.99634,0.995,0.87035,0.54905,0.35466,0.92268,0.00068075,0.00068075,0.00068075
232,1508.72,0.69482,0.51859,0.98655,0.98598,0.99479,0.99496,0.86304,0.55478,0.35312,0.92887,0.000678275,0.000678275,0.000678275
233,1515.88,0.66383,0.50729,0.99414,0.98154,0.99428,0.99478,0.86692,0.52575,0.34613,0.91395,0.0006758,0.0006758,0.0006758
234,1522.94,0.66197,0.46865,0.96703,0.98154,0.99428,0.99478,0.86692,0.52575,0.34613,0.91395,0.000673325,0.000673325,0.000673325
235,1529.72,0.6814,0.49535,0.97393,0.98294,0.9979,0.99097,0.86473,0.53682,0.35442,0.91345,0.00067085,0.00067085,0.00067085
236,1535.89,0.68667,0.51407,0.99245,0.99043,0.99832,0.99211,0.86291,0.56645,0.36026,0.91504,0.000668375,0.000668375,0.000668375
237,1542.44,0.70279,0.49374,0.96704,0.98942,0.99726,0.99368,0.87828,0.52047,0.34149,0.89969,0.0006659,0.0006659,0.0006659
238,1549.42,0.69789,0.53205,1.01337,0.98942,0.99726,0.99368,0.87828,0.52047,0.34149,0.89969,0.000663425,0.000663425,0.000663425
239,1555.75,0.66022,0.47852,0.97102,0.98978,0.99587,0.995,0.86679,0.55568,0.34277,0.91248,0.00066095,0.00066095,0.00066095
240,1562,0.64533,0.46929,0.95997,0.99434,0.9931,0.99496,0.85771,0.58308,0.34586,0.91875,0.000658475,0.000658475,0.000658475
241,1568.37,0.6415,0.47156,0.97061,0.98794,0.99815,0.995,0.87568,0.5327,0.33503,0.90705,0.000656,0.000656,0.000656
242,1574.84,0.64419,0.48911,0.95554,0.98913,0.99835,0.99478,0.89557,0.46367,0.33295,0.88741,0.000653525,0.000653525,0.000653525
243,1581.38,0.65505,0.47204,0.97008,0.98913,0.99835,0.99478,0.89557,0.46367,0.33295,0.88741,0.00065105,0.00065105,0.00065105
244,1588.01,0.61216,0.45442,0.90904,0.98397,0.9987,0.99399,0.89186,0.48016,0.33848,0.88716,0.000648575,0.000648575,0.000648575
245,1594.3,0.64456,0.4769,0.95943,0.98315,0.99809,0.99377,0.88594,0.49739,0.34383,0.89357,0.0006461,0.0006461,0.0006461
246,1600.75,0.62071,0.45084,0.93037,0.98202,1,0.99221,0.88026,0.513,0.34409,0.90554,0.000643625,0.000643625,0.000643625
247,1607.17,0.61547,0.44148,0.9389,0.98202,1,0.99221,0.88026,0.513,0.34409,0.90554,0.00064115,0.00064115,0.00064115
248,1613.81,0.6598,0.51234,0.97599,0.99281,0.99552,0.995,0.88076,0.53582,0.3444,0.91491,0.000638675,0.000638675,0.000638675
249,1620.9,0.64018,0.44899,0.94108,0.98503,0.98969,0.99483,0.86813,0.56183,0.34769,0.92665,0.0006362,0.0006362,0.0006362
250,1627.24,0.6122,0.45072,0.93143,0.98038,0.99374,0.99268,0.87347,0.53037,0.34137,0.91384,0.000633725,0.000633725,0.000633725
251,1633.72,0.68701,0.47901,0.9716,0.98038,0.99374,0.99268,0.87347,0.53037,0.34137,0.91384,0.00063125,0.00063125,0.00063125
252,1640.82,0.6645,0.49356,1.00075,0.98599,0.99549,0.99096,0.88752,0.48766,0.33096,0.89591,0.000628775,0.000628775,0.000628775
253,1647.11,0.6172,0.45196,0.95395,0.98372,0.99905,0.99058,0.88621,0.48486,0.34157,0.89452,0.0006263,0.0006263,0.0006263
254,1653.68,0.60246,0.43567,0.95172,0.98741,0.99214,0.99059,0.88353,0.4954,0.34826,0.89761,0.000623825,0.000623825,0.000623825
255,1660.76,0.64532,0.47451,0.98763,0.98927,0.99156,0.9911,0.88506,0.48246,0.34107,0.88987,0.00062135,0.00062135,0.00062135
256,1666.96,0.57928,0.41818,0.91924,0.98927,0.99156,0.9911,0.88506,0.48246,0.34107,0.88987,0.000618875,0.000618875,0.000618875
257,1673.7,0.62364,0.45586,0.9618,0.98824,0.99255,0.99148,0.88231,0.49088,0.34166,0.89507,0.0006164,0.0006164,0.0006164
258,1680.4,0.63682,0.45028,0.95535,0.98874,0.99296,0.99492,0.87778,0.52042,0.34786,0.90733,0.000613925,0.000613925,0.000613925
259,1686.7,0.60928,0.44165,0.93788,0.99263,0.98064,0.99476,0.87128,0.54679,0.34939,0.9246,0.00061145,0.00061145,0.00061145
260,1693.46,0.59108,0.44504,0.92855,0.99263,0.98064,0.99476,0.87128,0.54679,0.34939,0.9246,0.000608975,0.000608975,0.000608975
261,1699.97,0.58956,0.44081,0.93389,0.98937,0.97219,0.99309,0.84607,0.60153,0.37302,0.94673,0.0006065,0.0006065,0.0006065
262,1706.26,0.63401,0.49112,0.96056,0.99592,0.98131,0.99465,0.82769,0.69052,0.38113,0.98441,0.000604025,0.000604025,0.000604025
263,1712.75,0.65858,0.50541,0.98385,0.99288,0.99319,0.995,0.86052,0.57485,0.33999,0.92658,0.00060155,0.00060155,0.00060155
264,1719.45,0.61315,0.47188,0.93739,0.99288,0.99319,0.995,0.86052,0.57485,0.33999,0.92658,0.000599075,0.000599075,0.000599075
265,1725.83,0.58812,0.44106,0.9567,0.98845,0.99815,0.995,0.88727,0.50073,0.32487,0.89326,0.0005966,0.0005966,0.0005966
266,1732.28,0.59927,0.46411,0.93876,0.99471,0.99979,0.995,0.88933,0.48744,0.32527,0.88713,0.000594125,0.000594125,0.000594125
267,1739.26,0.60369,0.44598,0.94024,0.99686,0.99865,0.995,0.88143,0.52156,0.33271,0.88991,0.00059165,0.00059165,0.00059165
268,1746.04,0.60495,0.43485,0.94222,0.99122,0.99777,0.99488,0.87702,0.52293,0.33394,0.89107,0.000589175,0.000589175,0.000589175
269,1753.21,0.59773,0.44969,0.94232,0.99122,0.99777,0.99488,0.87702,0.52293,0.33394,0.89107,0.0005867,0.0005867,0.0005867
270,1759.37,0.67648,0.51818,0.97182,0.98688,0.99869,0.995,0.88702,0.49721,0.32309,0.88433,0.000584225,0.000584225,0.000584225
271,1765.24,0.59296,0.43427,0.95587,0.99293,0.99781,0.995,0.89752,0.45322,0.31314,0.87323,0.00058175,0.00058175,0.00058175
272,1771.25,0.62054,0.44815,0.97486,0.9908,0.99704,0.99487,0.90449,0.42218,0.31364,0.86229,0.000579275,0.000579275,0.000579275
273,1777.23,0.55994,0.40422,0.91753,0.9908,0.99704,0.99487,0.90449,0.42218,0.31364,0.86229,0.0005768,0.0005768,0.0005768
274,1783.42,0.60107,0.43741,0.94234,0.98415,1,0.99149,0.9002,0.42525,0.32594,0.86049,0.000574325,0.000574325,0.000574325
275,1789.28,0.58424,0.42256,0.9286,0.98568,0.99422,0.99099,0.89767,0.43518,0.32676,0.8643,0.00057185,0.00057185,0.00057185
276,1795.39,0.63439,0.46169,0.97894,0.98734,0.99703,0.99137,0.88886,0.46002,0.33367,0.86945,0.000569375,0.000569375,0.000569375
277,1801.35,0.58031,0.43767,0.93034,0.98734,0.99703,0.99137,0.88886,0.46002,0.33367,0.86945,0.0005669,0.0005669,0.0005669
278,1808.18,0.58297,0.41981,0.93287,0.98465,1,0.99115,0.89707,0.43626,0.32265,0.86922,0.000564425,0.000564425,0.000564425
279,1814.28,0.57466,0.42334,0.92408,0.98556,0.99253,0.99474,0.90139,0.45818,0.31688,0.87557,0.00056195,0.00056195,0.00056195
280,1820.94,0.55565,0.40787,0.92684,0.98851,0.99436,0.99433,0.89722,0.47164,0.31294,0.8791,0.000559475,0.000559475,0.000559475
281,1827.06,0.56151,0.38656,0.9111,0.99203,0.99643,0.99496,0.89684,0.47489,0.31157,0.88123,0.000557,0.000557,0.000557
282,1833.33,0.6015,0.47482,0.96533,0.99203,0.99643,0.99496,0.89684,0.47489,0.31157,0.88123,0.000554525,0.000554525,0.000554525
283,1839.23,0.59203,0.43338,0.93972,0.98986,0.99747,0.99456,0.90152,0.45655,0.31546,0.87391,0.00055205,0.00055205,0.00055205
284,1845.52,0.57594,0.42809,0.95601,0.99186,1,0.995,0.90735,0.42467,0.32133,0.86635,0.000549575,0.000549575,0.000549575
285,1851.53,0.59087,0.45789,0.94477,0.98814,0.9977,0.99289,0.89925,0.43606,0.33808,0.87596,0.0005471,0.0005471,0.0005471
286,1857.64,0.55579,0.42114,0.93941,0.98814,0.9977,0.99289,0.89925,0.43606,0.33808,0.87596,0.000544625,0.000544625,0.000544625
287,1864.03,0.57081,0.42252,0.93765,0.9896,0.99818,0.99206,0.9012,0.43443,0.34048,0.87269,0.00054215,0.00054215,0.00054215
288,1870.58,0.57115,0.44901,0.94647,0.9962,1,0.995,0.91164,0.41473,0.33449,0.86036,0.000539675,0.000539675,0.000539675
289,1876.69,0.5827,0.4457,0.93821,0.99187,1,0.9948,0.91689,0.40693,0.32559,0.85405,0.0005372,0.0005372,0.0005372
290,1883.33,0.54817,0.46157,0.93436,0.99187,1,0.9948,0.91689,0.40693,0.32559,0.85405,0.000534725,0.000534725,0.000534725
291,1889.38,0.60064,0.45516,0.95392,0.99562,1,0.995,0.92256,0.3962,0.31035,0.85247,0.00053225,0.00053225,0.00053225
292,1895.45,0.54793,0.41417,0.91147,0.99588,1,0.995,0.90142,0.45641,0.30716,0.87139,0.000529775,0.000529775,0.000529775
293,1901.88,0.57854,0.42629,0.92255,0.98418,0.9931,0.99474,0.86537,0.56168,0.33177,0.90919,0.0005273,0.0005273,0.0005273
294,1908.03,0.58746,0.46393,0.93317,0.9931,0.98442,0.99484,0.87259,0.53985,0.32449,0.89679,0.000524825,0.000524825,0.000524825
295,1914.29,0.61163,0.47948,0.95537,0.9931,0.98442,0.99484,0.87259,0.53985,0.32449,0.89679,0.00052235,0.00052235,0.00052235
296,1920.65,0.5286,0.42401,0.91735,0.98852,1,0.995,0.90412,0.44678,0.30118,0.86372,0.000519875,0.000519875,0.000519875
297,1927.1,0.5571,0.39605,0.90276,0.99701,0.98948,0.995,0.91892,0.39856,0.29272,0.85415,0.0005174,0.0005174,0.0005174
298,1933.11,0.56157,0.41453,0.91699,0.99674,0.98882,0.995,0.92159,0.40706,0.29329,0.8573,0.000514925,0.000514925,0.000514925
299,1939.59,0.56508,0.44403,0.92091,0.99674,0.98882,0.995,0.92159,0.40706,0.29329,0.8573,0.00051245,0.00051245,0.00051245
300,1945.81,0.58582,0.47678,0.93763,0.99752,0.98725,0.995,0.90523,0.43831,0.29928,0.86297,0.000509975,0.000509975,0.000509975
301,1952.42,0.5851,0.43671,0.94879,0.98951,1,0.995,0.9032,0.45736,0.30459,0.86438,0.0005075,0.0005075,0.0005075
302,1958.73,0.58788,0.4327,0.92236,0.99801,0.98924,0.99488,0.9123,0.42568,0.29973,0.85463,0.000505025,0.000505025,0.000505025
303,1964.91,0.60142,0.46311,0.9455,0.99801,0.98924,0.99488,0.9123,0.42568,0.29973,0.85463,0.00050255,0.00050255,0.00050255
304,1971.59,0.55062,0.43194,0.93939,0.99781,0.98947,0.995,0.92054,0.38897,0.2927,0.84775,0.000500075,0.000500075,0.000500075
305,1978.03,0.55016,0.42248,0.94184,0.99685,0.99328,0.995,0.93325,0.35493,0.28752,0.83664,0.0004976,0.0004976,0.0004976
306,1984.4,0.57388,0.42326,0.92662,0.99267,0.99483,0.995,0.90497,0.42154,0.29051,0.85817,0.000495125,0.000495125,0.000495125
307,1990.39,0.57631,0.46584,0.9469,0.99462,0.99676,0.995,0.88441,0.49577,0.30359,0.89576,0.00049265,0.00049265,0.00049265
308,1996.59,0.55672,0.41039,0.93609,0.99462,0.99676,0.995,0.88441,0.49577,0.30359,0.89576,0.000490175,0.000490175,0.000490175
309,2003.58,0.58002,0.40807,0.91875,0.99663,0.99595,0.995,0.89639,0.45733,0.29583,0.87597,0.0004877,0.0004877,0.0004877
310,2009.73,0.53884,0.42306,0.94078,0.99894,0.99752,0.995,0.9144,0.40195,0.28618,0.85158,0.000485225,0.000485225,0.000485225
311,2016.76,0.57943,0.45286,0.93652,0.99751,0.9988,0.995,0.91781,0.3916,0.28599,0.84723,0.00048275,0.00048275,0.00048275
312,2023.27,0.5569,0.4152,0.93824,0.99751,0.9988,0.995,0.91781,0.3916,0.28599,0.84723,0.000480275,0.000480275,0.000480275
313,2029.24,0.54681,0.40099,0.93043,0.99629,1,0.995,0.92156,0.39601,0.28325,0.84716,0.0004778,0.0004778,0.0004778
314,2035.49,0.53131,0.43217,0.9192,0.99801,0.99916,0.995,0.9162,0.40286,0.28116,0.85251,0.000475325,0.000475325,0.000475325
315,2042.22,0.54308,0.43048,0.9348,0.99734,0.99894,0.995,0.9206,0.38598,0.27648,0.84906,0.00047285,0.00047285,0.00047285
316,2048.3,0.55064,0.40129,0.91934,0.99734,0.99894,0.995,0.9206,0.38598,0.27648,0.84906,0.000470375,0.000470375,0.000470375
317,2054.56,0.5278,0.41741,0.93115,0.99799,0.9981,0.995,0.92148,0.37785,0.27907,0.84672,0.0004679,0.0004679,0.0004679
318,2060.76,0.52022,0.38162,0.93295,0.99701,0.99901,0.995,0.92611,0.36272,0.27554,0.84389,0.000465425,0.000465425,0.000465425
319,2067.47,0.57334,0.43324,0.94802,0.99776,0.99897,0.995,0.92377,0.37536,0.28533,0.84577,0.00046295,0.00046295,0.00046295
320,2073.98,0.56591,0.43674,0.93618,0.99759,0.99891,0.995,0.92913,0.38345,0.28389,0.84404,0.000460475,0.000460475,0.000460475
321,2080.37,0.55102,0.4302,0.93061,0.99759,0.99891,0.995,0.92913,0.38345,0.28389,0.84404,0.000458,0.000458,0.000458
322,2086.53,0.52488,0.40414,0.91233,0.99797,0.99944,0.995,0.93473,0.36733,0.27918,0.83992,0.000455525,0.000455525,0.000455525
323,2092.45,0.52113,0.38412,0.90129,0.99804,1,0.995,0.92699,0.38568,0.28169,0.84542,0.00045305,0.00045305,0.00045305
324,2098.64,0.5344,0.39994,0.91821,0.99822,1,0.995,0.92712,0.38353,0.28048,0.84456,0.000450575,0.000450575,0.000450575
325,2104.58,0.5111,0.38285,0.91327,0.99822,1,0.995,0.92712,0.38353,0.28048,0.84456,0.0004481,0.0004481,0.0004481
326,2110.56,0.60942,0.47578,0.95822,0.99831,1,0.995,0.93536,0.36579,0.27272,0.84121,0.000445625,0.000445625,0.000445625
327,2116.6,0.52533,0.38466,0.90689,0.99824,0.99933,0.995,0.93786,0.34934,0.26818,0.83505,0.00044315,0.00044315,0.00044315
328,2122.64,0.54832,0.39982,0.92135,0.99718,0.99951,0.995,0.94068,0.34078,0.26273,0.83341,0.000440675,0.000440675,0.000440675
329,2128.96,0.55252,0.42746,0.93498,0.99718,0.99951,0.995,0.94068,0.34078,0.26273,0.83341,0.0004382,0.0004382,0.0004382
330,2135.45,0.52994,0.40867,0.93283,0.99541,1,0.995,0.93084,0.36364,0.26861,0.83813,0.000435725,0.000435725,0.000435725
331,2141.68,0.51592,0.39062,0.92101,0.99479,0.99971,0.995,0.92227,0.39955,0.27556,0.84888,0.00043325,0.00043325,0.00043325
332,2148.39,0.5547,0.42282,0.92118,0.99402,0.99881,0.995,0.92181,0.38947,0.27303,0.84708,0.000430775,0.000430775,0.000430775
333,2154.49,0.52681,0.38504,0.92359,0.99341,0.99913,0.995,0.93466,0.36712,0.27065,0.83912,0.0004283,0.0004283,0.0004283
334,2160.78,0.49711,0.43347,0.91247,0.99341,0.99913,0.995,0.93466,0.36712,0.27065,0.83912,0.000425825,0.000425825,0.000425825
335,2166.96,0.56238,0.41643,0.93885,0.99336,0.99895,0.995,0.93074,0.35924,0.2677,0.83714,0.00042335,0.00042335,0.00042335
336,2173,0.47968,0.38698,0.87978,0.99373,0.99889,0.995,0.94292,0.33969,0.26479,0.83583,0.000420875,0.000420875,0.000420875
337,2179.39,0.51859,0.39376,0.91297,0.9956,0.99784,0.995,0.94002,0.35246,0.26453,0.84065,0.0004184,0.0004184,0.0004184
338,2185.85,0.50148,0.39618,0.92487,0.9956,0.99784,0.995,0.94002,0.35246,0.26453,0.84065,0.000415925,0.000415925,0.000415925
339,2191.84,0.5081,0.38095,0.90686,0.99636,0.99971,0.995,0.93964,0.34676,0.26065,0.83824,0.00041345,0.00041345,0.00041345
340,2197.7,0.50278,0.39213,0.90801,0.99674,1,0.995,0.93885,0.33382,0.26039,0.83149,0.000410975,0.000410975,0.000410975
341,2204.5,0.51211,0.38575,0.90638,0.9963,1,0.995,0.93039,0.36733,0.26745,0.83799,0.0004085,0.0004085,0.0004085
342,2211.07,0.50881,0.40769,0.90786,0.9963,1,0.995,0.93039,0.36733,0.26745,0.83799,0.000406025,0.000406025,0.000406025
343,2217.4,0.5107,0.39769,0.90608,0.9956,1,0.995,0.93629,0.35783,0.26834,0.8343,0.00040355,0.00040355,0.00040355
344,2224.76,0.47684,0.3649,0.9235,0.9966,0.99961,0.995,0.95241,0.32928,0.26415,0.82819,0.000401075,0.000401075,0.000401075
345,2231.63,0.51649,0.40762,0.90442,0.99724,0.99937,0.995,0.94452,0.33885,0.26258,0.83026,0.0003986,0.0003986,0.0003986
346,2238.01,0.57373,0.44521,0.94752,0.99768,0.99901,0.995,0.93822,0.35283,0.26376,0.83274,0.000396125,0.000396125,0.000396125
347,2244.43,0.48581,0.37236,0.87916,0.99768,0.99901,0.995,0.93822,0.35283,0.26376,0.83274,0.00039365,0.00039365,0.00039365
348,2251.05,0.54005,0.41935,0.93471,0.99803,0.99922,0.995,0.9445,0.3425,0.25837,0.83307,0.000391175,0.000391175,0.000391175
349,2257.12,0.48164,0.37186,0.894,0.99876,0.99979,0.995,0.9504,0.32007,0.25706,0.82638,0.0003887,0.0003887,0.0003887
350,2263.43,0.50275,0.39192,0.93163,0.99861,1,0.995,0.95261,0.3268,0.26059,0.82727,0.000386225,0.000386225,0.000386225
351,2269.84,0.53501,0.41391,0.91796,0.99861,1,0.995,0.95261,0.3268,0.26059,0.82727,0.00038375,0.00038375,0.00038375
352,2276.02,0.50972,0.38105,0.90718,0.99865,1,0.995,0.9445,0.32787,0.25923,0.82873,0.000381275,0.000381275,0.000381275
353,2282.31,0.47779,0.38121,0.89762,0.99877,1,0.995,0.94704,0.31851,0.25651,0.82706,0.0003788,0.0003788,0.0003788
354,2288.36,0.52764,0.40666,0.91821,0.99888,1,0.995,0.94322,0.32069,0.25953,0.82791,0.000376325,0.000376325,0.000376325
355,2294.82,0.46292,0.36557,0.88628,0.99888,1,0.995,0.94322,0.32069,0.25953,0.82791,0.00037385,0.00037385,0.00037385
356,2301.37,0.52591,0.39795,0.91739,0.99883,1,0.995,0.9443,0.31753,0.25766,0.8252,0.000371375,0.000371375,0.000371375
357,2307.65,0.51523,0.39759,0.93238,0.99886,1,0.995,0.94744,0.3195,0.25961,0.82446,0.0003689,0.0003689,0.0003689
358,2313.99,0.49143,0.37103,0.90567,0.99887,1,0.995,0.93991,0.32788,0.26317,0.82472,0.000366425,0.000366425,0.000366425
359,2320.56,0.53582,0.42118,0.93752,0.99877,1,0.995,0.93652,0.33771,0.26598,0.82772,0.00036395,0.00036395,0.00036395
360,2326.48,0.50716,0.38782,0.89959,0.99877,1,0.995,0.93652,0.33771,0.26598,0.82772,0.000361475,0.000361475,0.000361475
361,2332.65,0.49532,0.38933,0.92015,0.99846,1,0.995,0.94509,0.32399,0.26126,0.82542,0.000359,0.000359,0.000359
362,2339.91,0.52055,0.38999,0.9123,0.99807,1,0.995,0.94856,0.32261,0.26083,0.82496,0.000356525,0.000356525,0.000356525
363,2346.64,0.46769,0.35501,0.89385,0.99804,1,0.995,0.94557,0.32791,0.26146,0.82663,0.00035405,0.00035405,0.00035405
364,2352.84,0.49801,0.3859,0.90739,0.99804,1,0.995,0.94557,0.32791,0.26146,0.82663,0.000351575,0.000351575,0.000351575
365,2359.7,0.46802,0.34953,0.88635,0.99758,1,0.995,0.93769,0.34053,0.26079,0.83108,0.0003491,0.0003491,0.0003491
366,2366.47,0.50157,0.3607,0.89258,0.99834,1,0.995,0.93772,0.33697,0.2601,0.83376,0.000346625,0.000346625,0.000346625
367,2372.92,0.5208,0.41259,0.92244,0.99862,1,0.995,0.94472,0.3269,0.25761,0.83229,0.00034415,0.00034415,0.00034415
368,2379.32,0.5133,0.39222,0.91289,0.99862,1,0.995,0.94472,0.3269,0.25761,0.83229,0.000341675,0.000341675,0.000341675
